,budget,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,returncon
1130,0,36555,1.567945,1995-05-17,0,90.0,Best of the Best 3: No Turning Back,5.8,13,1995,0.0
1131,0,10608,3.041772,1992-09-04,0,102.0,Bob Roberts,6.5,44,1992,0.0
1132,0,11216,14.177005,1988-11-17,11990401,124.0,Cinema Paradiso,8.2,834,1988,0.0
1133,0,7452,5.970136,1989-09-10,0,125.0,"The Cook, the Thief, His Wife & Her Lover",7.3,137,1989,0.0
1134,0,64567,0.665616,1994-05-18,0,0.0,Dead Tired,5.6,9,1994,0.0
1135,4000000,892,12.565447,1991-04-17,1794187,99.0,Delicatessen,7.4,320,1991,0.44854675
1136,0,1600,9.661817,1991-05-15,1999955,97.0,The Double Life of Veronique,7.3,154,1991,0.0
1137,0,26561,2.400185,1991-11-06,13200170,89.0,Enchanted April,6.9,25,1991,0.0
1138,935000,975,8.548518,1957-09-18,0,88.0,Paths of Glory,8.2,565,1957,0.0
1139,0,18129,10.809693,1990-09-14,13446769,110.0,The Grifters,6.5,112,1990,0.0
1140,0,54405,0.003977,1991-12-27,0,113.0,Hear My Song,4.1,4,1991,0.0
1141,0,150823,0.112249,1997-10-23,0,91.0,The Shooter,5.0,1,1997,0.0
1142,27000000,409,15.564161,1996-11-14,231976425,162.0,The English Patient,7.0,559,1996,8.591719444444445
1143,0,38251,5.557759,1991-01-31,4532791,96.0,Mediterraneo,7.4,157,1991,0.0
1144,645180,10161,5.841931,1989-07-21,14743391,103.0,My Left Foot: The Story of Christy Brown,7.5,208,1989,22.85159335379274
1145,1200000,1412,12.293656,1989-08-18,0,100.0,"Sex, Lies, and Videotape",6.7,188,1989,0.0
1146,0,41768,5.367604,1992-12-11,0,135.0,Passion Fish,6.7,7,1992,0.0
1147,3000000,10409,3.233531,1992-08-20,33946224,94.0,Strictly Ballroom,6.2,83,1992,11.315408
1148,0,14285,5.070224,1988-08-28,0,103.0,The Thin Blue Line,7.9,109,1988,0.0
1149,0,2469,10.788319,1989-12-12,0,111.0,Tie Me Up! Tie Me Down!,7.0,102,1989,0.0
1150,4,10174,1.325299,1991-05-10,29,119.0,Madonna: Truth or Dare,6.3,32,1991,7.25
1151,500000,31225,4.101295,1990-03-13,3779620,71.0,Paris is Burning,8.2,67,1990,7.55924
1152,3000000,510,35.529554,1975-11-18,108981275,133.0,One Flew Over the Cuckoo's Nest,8.3,3001,1975,36.32709166666667
1153,0,11455,7.194364,1978-01-01,41590893,86.0,Up in Smoke,6.7,201,1978,0.0
1154,18000000,1891,19.470959,1980-05-17,538400000,124.0,The Empire Strikes Back,8.2,5998,1980,29.91111111111111
1155,16000000,2493,15.15267,1987-09-18,30857814,98.0,The Princess Bride,7.6,1518,1987,1.928613375
1156,18000000,85,19.901576,1981-06-12,389925971,115.0,Raiders of the Lost Ark,7.7,3949,1981,21.662553944444443
1157,15000000,68,9.837287,1985-02-20,0,132.0,Brazil,7.6,877,1985,0.0
1158,18500000,679,21.761179,1986-07-18,183316455,137.0,Aliens,7.7,3282,1986,9.908997567567567
1159,1200000,429,16.788787,1966-12-23,6000000,161.0,"The Good, the Bad and the Ugly",8.1,2371,1966,5.0
1160,0,13446,14.316459,1987-01-01,0,107.0,Withnail & I,7.4,173,1987,0.0
1161,350000,389,16.503959,1957-03-25,1000000,96.0,12 Angry Men,8.2,2130,1957,2.857142857142857
1162,15000000,947,10.893332,1962-12-10,69995385,216.0,Lawrence of Arabia,7.8,870,1962,4.666359
1163,2200000,185,17.112594,1971-12-18,26589000,136.0,A Clockwork Orange,8.0,3432,1971,12.085909090909091
1164,2000000,595,14.284787,1962-12-25,13129846,129.0,To Kill a Mockingbird,7.9,676,1962,6.564923
1165,31500000,28,13.5963,1979-08-15,89460381,153.0,Apocalypse Now,8.0,2112,1979,2.8400120952380954
1166,5000000,335,15.589351,1968-12-21,5321508,175.0,Once Upon a Time in the West,8.1,1160,1968,1.0643016
1167,32350000,1892,14.586087,1983-05-23,572700000,135.0,Return of the Jedi,7.9,4763,1983,17.7032457496136
1168,2500000,144,6.357321,1987-01-01,3200000,128.0,Wings of Desire,7.5,256,1987,1.28
1169,0,1092,8.513889,1949-08-31,596349,104.0,The Third Man,7.9,431,1949,0.0
1170,25000000,769,15.424092,1990-09-12,46836394,145.0,GoodFellas,8.2,3211,1990,1.87345576
1171,11000000,348,23.37742,1979-05-25,104931801,117.0,Alien,7.9,4564,1979,9.539254636363637
1172,11000000,766,10.704612,1992-10-09,0,81.0,Army of Darkness,7.3,852,1992,0.0
1173,0,175,13.503815,1988-05-11,0,168.0,The Big Blue,7.6,364,1988,0.0
1174,11500000,11645,12.250232,1985-06-01,4069653,162.0,Ran,7.9,349,1985,0.3538828695652174
1175,0,10835,8.019837,1989-07-06,0,110.0,The Killer,7.6,179,1989,0.0
1176,806948,539,36.826309,1960-06-16,32000000,109.0,Psycho,8.3,2405,1960,39.655591190510414
1177,27000000,525,10.076901,1980-06-17,115229890,133.0,The Blues Brothers,7.5,1092,1980,4.267773703703703
1178,13000000,240,36.629307,1974-12-20,47542841,200.0,The Godfather: Part II,8.3,3418,1974,3.6571416153846155
1179,17000000,600,13.94148,1987-06-26,46357676,116.0,Full Metal Jacket,7.9,2595,1987,2.726922117647059
1180,0,530,7.617298,1990-05-18,0,23.0,A Grand Day Out,7.4,199,1990,0.0
1181,9000000,10705,7.307967,1989-10-05,0,137.0,Henry V,7.4,73,1989,0.0
1182,18000000,279,12.677592,1984-10-26,51973029,160.0,Amadeus,7.8,1107,1984,2.8873905
1183,0,3109,8.762386,1952-07-21,0,129.0,The Quiet Man,7.3,118,1952,0.0
1184,30000000,311,32.182851,1984-02-16,0,229.0,Once Upon a Time in America,8.3,1104,1984,0.0
1185,18000000,1578,8.868558,1980-11-14,23000000,129.0,Raging Bull,7.7,968,1980,1.2777777777777777
1186,4000000,703,18.146043,1977-04-19,38251425,93.0,Annie Hall,7.8,1044,1977,9.56285625
1187,27000000,9549,14.902397,1983-10-20,21500000,193.0,The Right Stuff,7.4,241,1983,0.7962962962962963
1188,0,1398,7.787515,1979-04-16,0,163.0,Stalker,7.8,356,1979,0.0
1189,14000000,387,8.80338,1981-09-16,85000000,149.0,Das Boot,7.9,623,1981,6.071428571428571
1190,5500000,9277,12.016821,1973-12-25,159616327,129.0,The Sting,7.9,639,1973,29.021150363636362
1191,1200000,343,10.878112,1971-12-20,0,91.0,Harold and Maude,7.7,266,1971,0.0
1192,700000,37291,4.085688,1990-09-09,0,107.0,Trust,6.5,24,1990,0.0
1193,0,490,6.47828,1957-02-16,0,96.0,The Seventh Seal,7.9,569,1957,0.0
1194,0,11235,10.636074,1983-02-17,0,111.0,Local Hero,7.0,81,1983,0.0
1195,6400000,218,19.293562,1984-10-26,78371200,108.0,The Terminator,7.4,4208,1984,12.2455
1196,3000000,763,13.645568,1992-08-13,242623,104.0,Braindead,7.4,388,1992,0.08087433333333334
1197,18000000,9665,7.521346,1989-12-15,26828365,122.0,Glory,7.4,391,1989,1.4904647222222223
1198,0,18971,5.088457,1991-02-08,0,117.0,Rosencrantz & Guildenstern Are Dead,7.3,75,1991,0.0
1199,0,696,12.050759,1979-04-25,39946780,96.0,Manhattan,7.8,600,1979,0.0
1200,14000000,379,7.495853,1990-09-21,5080409,115.0,Miller's Crossing,7.5,431,1990,0.36288635714285716
1201,16400000,207,19.905716,1989-06-02,235860116,129.0,Dead Poets Society,8.1,2786,1989,14.381714390243902
1202,3000000,37247,12.057829,1967-12-21,104945305,106.0,The Graduate,7.6,855,1967,34.981768333333335
1203,829000,1480,9.665347,1958-04-23,2247465,95.0,Touch of Evil,7.6,292,1958,2.7110554885404103
1204,0,9322,6.586401,1990-02-21,5000000,115.0,La Femme Nikita,7.0,511,1990,0.0
1205,3000000,826,8.851646,1957-10-02,27200000,161.0,The Bridge on the River Kwai,7.7,554,1957,9.066666666666666
1206,0,422,6.747516,1963-02-14,0,138.0,8½,7.9,427,1963,0.0
1207,6000000,829,12.29227,1974-06-20,30000000,130.0,Chinatown,7.9,939,1974,5.0
1208,1200000,828,9.360003,1951-09-17,0,92.0,The Day the Earth Stood Still,7.3,323,1951,0.0
1209,3800000,3090,8.070589,1948-01-24,4307000,126.0,The Treasure of the Sierra Madre,7.9,285,1948,1.1334210526315789
1210,25710,9964,7.409599,1987-12-01,0,91.0,Bad Taste,6.4,196,1987,0.0
1211,0,3063,6.819957,1933-11-17,0,68.0,Duck Soup,7.6,170,1933,0.0
1212,0,13667,8.994189,1985-10-11,10297601,97.0,Better Off Dead...,6.8,164,1985,0.0
1213,19000000,694,19.611589,1980-05-22,44017374,144.0,The Shining,8.1,3890,1980,2.316703894736842
1214,8000000,235,15.206957,1986-08-22,52287414,89.0,Stand by Me,7.8,1568,1986,6.53592675
1215,0,832,12.752421,1931-05-11,0,117.0,M,8.0,465,1931,0.0
1216,3600000,765,13.520764,1987-03-13,5923044,84.0,Evil Dead II,7.5,760,1987,1.64529
1217,4000000,5925,14.384114,1963-06-20,11744471,172.0,The Great Escape,7.8,731,1963,2.93611775
1218,15000000,11778,7.729445,1978-12-08,50000000,183.0,The Deer Hunter,7.8,943,1978,3.3333333333333335
1219,0,4485,2.211854,1981-03-11,0,117.0,Diva,6.7,37,1981,0.0
1220,14600000,137,12.989627,1993-02-11,70906973,101.0,Groundhog Day,7.4,2358,1993,4.85664198630137
1221,14000000,33,10.942149,1992-08-07,159157447,131.0,Unforgiven,7.7,1133,1992,11.368389071428572
1222,80000000,982,7.991677,1962-10-24,96105910,126.0,The Manchurian Candidate,7.7,188,1962,1.201323875
1223,0,8428,4.289341,1990-08-22,11541758,105.0,Pump up the Volume,7.0,86,1990,0.0
1224,1120175,212,13.99011,1944-09-23,0,118.0,Arsenic and Old Lace,7.4,234,1944,0.0
1225,19000000,105,25.778509,1985-07-03,381109762,116.0,Back to the Future,8.0,6239,1985,20.05840852631579
1226,11000000,1633,6.584254,1991-12-27,119418501,130.0,Fried Green Tomatoes,7.6,298,1991,10.856227363636364
1227,12000000,11202,14.382289,1970-01-25,89800000,172.0,Patton,7.3,327,1970,7.483333333333333
1228,0,1554,8.843551,1986-05-01,0,107.0,Down by Law,7.2,149,1986,0.0
1229,8000000,149,10.888917,1988-07-16,553171,124.0,Akira,7.8,792,1988,0.069146375
1230,16000000,8009,16.870392,1986-03-07,5900000,116.0,Highlander,6.8,642,1986,0.36875
1231,3000000,903,9.718713,1967-06-22,16217773,126.0,Cool Hand Luke,7.7,390,1967,5.405924333333333
1232,0,11673,5.0399,1990-03-28,0,137.0,Cyrano de Bergerac,6.8,131,1990,0.0
1233,2800000,3034,9.339316,1974-12-15,86273333,106.0,Young Frankenstein,7.7,880,1974,30.811904642857144
1234,3500000,339,8.291886,1991-10-03,2015810,129.0,Night on Earth,7.5,165,1991,0.5759457142857143
1235,0,10404,7.948888,1991-12-20,0,125.0,Raise the Red Lantern,7.8,139,1991,0.0
1236,2000000,914,9.241748,1940-10-15,11000000,125.0,The Great Dictator,8.1,756,1940,5.5
1237,2280000,756,8.03796,1940-11-13,83320000,124.0,Fantasia,7.2,831,1940,36.54385964912281
1238,730000,288,16.715935,1952-03-27,8000000,85.0,High Noon,7.6,343,1952,10.95890410958904
1239,0,910,6.987617,1946-08-23,0,116.0,The Big Sleep,7.6,244,1946,0.0
1240,0,2640,13.311827,1988-10-01,1108462,102.0,Heathers,7.3,387,1988,0.0
1241,5100000,16633,5.429213,1980-10-02,0,103.0,Somewhere in Time,7.1,104,1980,0.0
1242,15000000,665,14.319743,1959-12-26,146900000,212.0,Ben-Hur,7.5,660,1959,9.793333333333333
1243,2500000,11031,13.981499,1984-05-04,4736202,82.0,This Is Spinal Tap,7.6,413,1984,1.8944808
1244,0,11314,8.802715,1982-06-06,1723872,87.0,Koyaanisqatsi,7.7,140,1982,0.0
1245,0,15143,10.208658,1987-02-27,18553948,95.0,Some Kind of Wonderful,6.9,104,1987,0.0
1246,48000000,89,14.788987,1989-05-24,474171806,127.0,Indiana Jones and the Last Crusade,7.6,3221,1989,9.878579291666666
1247,0,10322,12.320636,1979-12-19,30177511,130.0,Being There,7.7,243,1979,0.0
1248,22000000,783,12.383755,1982-11-30,77737889,191.0,Gandhi,7.4,730,1982,3.533540409090909
1249,17000000,10644,6.815147,1988-02-05,10006806,171.0,The Unbearable Lightness of Being,7.0,89,1988,0.5886356470588235
1250,3000000,11257,6.175166,1985-12-13,20966644,117.0,A Room with a View,6.9,164,1985,6.9888813333333335
1251,0,14370,11.959887,1985-08-07,13000000,106.0,Real Genius,6.6,121,1985,0.0
1252,12000000,12104,6.773407,1982-07-14,22244207,95.0,Pink Floyd: The Wall,7.7,363,1982,1.8536839166666668
1253,14400000,625,11.460364,1984-11-02,34700291,141.0,The Killing Fields,7.5,180,1984,2.4097424305555557
1254,0,8816,4.195896,1985-12-12,0,101.0,My Life as a Dog,7.3,70,1985,0.0
1255,1900000,830,6.379966,1956-03-15,3250000,98.0,Forbidden Planet,7.2,238,1956,1.7105263157894737
1256,0,2323,16.759454,1989-04-21,84431625,107.0,Field of Dreams,7.1,383,1989,0.0
1257,0,983,6.189816,1975-12-03,0,129.0,The Man Who Would Be King,7.6,148,1975,0.0
1258,6000000,642,6.714577,1969-09-23,102308889,110.0,Butch Cassidy and the Sundance Kid,7.4,659,1969,17.0514815
1259,1746964,655,11.635837,1984-05-19,2181987,147.0,"Paris, Texas",7.7,282,1984,1.2490165796204158
1260,23000000,10341,2.14652,1991-09-12,0,287.0,Until the End of the World,6.3,45,1991,0.0
1261,16000000,639,8.34322,1989-07-21,92823546,96.0,When Harry Met Sally...,7.3,974,1989,5.801471625
1262,0,266022,0.005055,1996-10-18,0,86.0,I Shot a Man in Vegas,0.0,0,1996,0.0
1263,0,168450,0.264398,1995-01-01,0,93.0,Parallel Sons,5.0,1,1995,0.0
1264,0,30180,3.465337,1996-11-08,0,84.0,Hype!,6.8,12,1996,0.0
1265,0,31388,7.378936,1996-11-08,0,93.0,Santa with Muscles,3.5,20,1996,0.0
1266,0,41801,2.273475,1996-01-22,0,119.0,Female Perversions,5.4,10,1996,0.0
1267,0,66034,0.768894,1996-11-08,0,93.0,Mad Dog Time,6.2,12,1996,0.0
1268,0,348138,0.028988,1996-11-08,0,90.0,Breathing Room,0.0,0,1996,0.0
1269,0,96288,0.036471,1996-02-19,0,75.0,Paris Was a Woman,7.0,1,1996,0.0
1270,0,61536,0.659056,1996-12-24,0,135.0,I'm Not Rappaport,6.2,8,1996,0.0
1271,0,18762,2.199462,1995-09-15,0,90.0,Blue Juice,3.6,13,1995,0.0
1272,0,331367,0.001178,1996-09-05,0,0.0,Kids of Survival,0.0,0,1996,0.0
1273,50000000,8077,17.126768,1992-05-22,159773545,114.0,Alien³,6.2,1664,1992,3.1954709
1274,10000000,814,13.390802,1981-08-21,31973249,97.0,An American Werewolf in London,7.2,571,1981,3.1973249
1275,0,41671,2.418256,1992-07-16,0,91.0,Amityville: It's About Time,4.1,21,1992,0.0
1276,0,27214,7.893775,1983-11-18,6333135,105.0,Amityville 3-D,4.0,40,1983,0.0
1277,0,52263,2.357522,1996-10-02,0,93.0,Amityville: Dollhouse,3.5,17,1996,0.0
1278,1500000,33519,6.401828,1993-09-29,0,90.0,Amityville: A New Generation,2.8,17,1993,0.0
1279,0,16235,12.10181,1982-09-24,12534817,104.0,Amityville II: The Possession,5.9,59,1982,0.0
1280,0,11449,14.00318,1979-07-27,86432000,117.0,The Amityville Horror,6.2,192,1979,0.0
1281,0,41848,2.416489,1989-12-01,0,91.0,The Amityville Curse,2.7,19,1989,0.0
1282,0,25944,1.825571,1974-08-13,0,103.0,Blood for Dracula,5.8,22,1974,0.0
1283,5000000,24913,10.301342,1986-03-27,0,89.0,April Fool's Day,5.8,74,1986,0.0
1284,0,49126,5.862098,1977-04-06,0,113.0,Audrey Rose,5.8,34,1977,0.0
1285,0,32076,3.321608,1987-06-09,18753438,114.0,The Believers,6.2,39,1987,0.0
1286,2500000,571,11.591462,1963-03-28,11403529,119.0,The Birds,7.3,959,1963,4.5614116
1287,240000,8851,7.079055,1958-09-12,0,86.0,The Blob,6.2,147,1958,0.0
1288,2000000,37843,2.232045,1980-09-01,0,92.0,Blood Beach,4.9,18,1980,0.0
1289,0,32146,3.518972,1991-08-02,0,88.0,Body Parts,5.6,24,1991,0.0
1290,0,30346,2.257383,1945-05-25,0,77.0,The Body Snatcher,6.8,47,1945,0.0
1291,40000000,6114,16.777675,1992-11-13,215862692,128.0,Dracula,7.1,1087,1992,5.3965673
1292,393750,229,7.000417,1935-04-21,0,75.0,Bride of Frankenstein,7.4,208,1935,0.0
1293,0,13549,2.877095,1976-10-18,0,116.0,Burnt Offerings,6.6,58,1976,0.0
1294,6000000,9529,12.721362,1992-10-16,25792310,99.0,Candyman,6.2,303,1992,4.298718333333333
1295,35000000,1598,10.302735,1991-11-15,182300000,128.0,Cape Fear,7.0,692,1991,5.208571428571428
1296,0,11349,7.583191,1962-04-12,0,105.0,Cape Fear,7.2,125,1962,0.0
1297,1800000,7340,9.277692,1976-11-03,33800000,98.0,Carrie,7.0,977,1976,18.77777777777778
1298,0,6217,6.126046,1982-04-02,0,118.0,Cat People,6.0,97,1982,0.0
1299,1800000,377,13.694713,1984-11-14,25504513,91.0,A Nightmare on Elm Street,7.2,1212,1984,14.169173888888889
1300,0,653,7.435873,1922-03-15,0,94.0,Nosferatu,7.7,373,1922,0.0
1301,0,28198,0.952127,1988-09-15,0,97.0,Vampire in Venice,8.5,2,1988,0.0
1302,2800000,794,16.641277,1976-06-06,60922980,111.0,The Omen,7.2,485,1976,21.75820714285714
1303,26000000,31640,8.409956,1996-10-03,0,101.0,Blood and Wine,5.5,34,1996,0.0
1304,6000000,8744,2.363293,1996-09-09,0,97.0,Albino Alligator,5.6,45,1996,0.0
1305,42000000,25189,4.803721,1996-11-15,0,126.0,The Mirror Has Two Faces,6.5,47,1996,0.0
1306,0,145,8.558688,1996-05-13,3803298,159.0,Breaking the Waves,7.2,213,1996,0.0
1307,0,2212,6.122067,1997-01-31,1179002,102.0,Nightwatch,6.2,104,1997,0.0
1308,46000000,199,8.808497,1996-11-21,150000000,111.0,Star Trek: First Contact,7.0,671,1996,3.260869565217391
1309,0,7863,11.664053,1996-01-21,0,105.0,Shine,7.3,136,1996,0.0
1310,1000000,12498,9.475693,1996-08-30,24444121,135.0,Sling Blade,7.4,236,1996,24.444121
1311,60000000,9279,7.898202,1996-11-15,129832389,89.0,Jingle All the Way,5.5,583,1996,2.16387315
1312,0,53234,1.350133,1982-10-21,0,128.0,Identification of a Woman,5.8,15,1982,0.0
1313,0,17204,1.686358,1996-12-03,0,150.0,Paradise Lost: The Child Murders at Robin Hood Hills,7.9,38,1996,0.0
1314,40000000,21539,4.182641,1996-12-13,48093211,124.0,The Preacher's Wife,5.4,55,1996,1.202330275
1315,2535000,85589,0.472335,1995-09-29,0,118.0,Zero Kelvin,6.4,5,1995,0.0
1316,3000000,12709,10.879283,1996-05-09,2503829,102.0,Ridicule,7.4,30,1996,0.8346096666666667
1317,25000000,20539,9.412825,1996-11-27,0,124.0,The Crucible,6.7,134,1996,0.0
1318,54000000,11674,11.470748,1996-11-17,320689294,103.0,101 Dalmatians,5.6,722,1996,5.93869062962963
1319,0,199512,0.521422,1951-06-08,0,0.0,The Forbidden Christ,5.5,2,1951,0.0
1320,0,64900,0.318366,1994-05-18,0,112.0,I Can't Sleep,5.0,1,1994,0.0
1321,70000000,1573,18.785984,1990-07-02,240031094,124.0,Die Hard 2,6.6,1920,1990,3.4290156285714284
1322,35000000,152,8.277765,1979-12-06,139000000,132.0,Star Trek: The Motion Picture,6.2,541,1979,3.9714285714285715
1323,27000000,174,5.90057,1991-12-05,96900000,113.0,Star Trek VI: The Undiscovered Country,6.7,421,1991,3.588888888888889
1324,30000000,172,12.308007,1989-06-09,70200000,107.0,Star Trek V: The Final Frontier,5.6,384,1989,2.34
1325,12000000,154,7.160236,1982-06-03,96800000,113.0,Star Trek II: The Wrath of Khan,7.3,688,1982,8.066666666666666
1326,18000000,157,6.197298,1984-05-31,87000000,105.0,Star Trek III: The Search for Spock,6.4,443,1984,4.833333333333333
1327,24000000,168,12.596956,1986-11-25,133000000,119.0,Star Trek IV: The Voyage Home,6.9,490,1986,5.541666666666667
1328,80000000,364,15.001681,1992-06-19,280000000,126.0,Batman Returns,6.6,1706,1992,3.5
1329,13000000,11967,9.905174,1988-08-12,44726644,107.0,Young Guns,6.6,262,1988,3.440511076923077
1330,20000000,9086,11.977636,1990-08-01,0,132.0,Young Guns II,6.3,165,1990,0.0
1331,6000000,621,7.854899,1978-07-07,181813770,110.0,Grease,7.2,1633,1978,30.302295
1332,13200000,9037,14.202364,1982-06-11,15171476,115.0,Grease 2,4.9,185,1982,1.1493542424242424
1333,12000000,10173,5.845712,1990-10-05,46044400,94.0,Marked for Death,5.6,100,1990,3.8370333333333333
1334,0,55687,0.782292,1996-11-29,0,77.0,Adrenalin: Fear the Rush,3.9,19,1996,0.0
1335,0,168535,0.757322,1996-09-11,0,97.0,The Substance of Fire,6.0,1,1996,0.0
1336,35000000,8845,9.918269,1992-10-08,156563139,103.0,Under Siege,6.1,405,1992,4.473232542857143
1337,0,46681,0.83621,1958-09-01,0,80.0,Terror in a Texas Town,7.1,13,1958,0.0
1338,7000000,578,19.726114,1975-06-18,470654000,124.0,Jaws,7.5,2628,1975,67.23628571428571
1339,20000000,579,11.21306,1978-06-16,187884007,116.0,Jaws 2,5.9,412,1978,9.39420035
1340,20500000,17692,16.603041,1983-03-16,87987055,99.0,Jaws 3-D,4.2,266,1983,4.2920514634146345
1341,0,17795,3.863894,1996-12-20,0,101.0,My Fellow Americans,6.3,46,1996,0.0
1342,70000000,75,15.63424,1996-12-12,101371017,106.0,Mars Attacks!,6.1,1544,1996,1.4481573857142858
1343,3000000,13891,2.225234,1996-12-13,153155,104.0,Citizen Ruth,6.8,27,1996,0.05105166666666667
1344,50000000,9390,11.807601,1996-12-06,273552592,139.0,Jerry Maguire,6.7,941,1996,5.47105184
1345,6000000,378,14.011415,1987-03-01,29180280,94.0,Raising Arizona,7.2,548,1987,4.86338
1346,0,10896,6.477975,1987-03-06,0,112.0,Tin Men,6.8,38,1987,0.0
1347,0,2322,7.207325,1992-09-09,105232691,126.0,Sneakers,6.7,301,1992,0.0
1348,0,41240,1.403309,1996-12-15,0,97.0,Bastard Out of Carolina,7.3,19,1996,0.0
1349,0,26949,2.369637,1996-12-18,0,113.0,In Love and War,6.0,28,1996,0.0
1350,23000000,9819,5.307984,1996-12-18,12803305,98.0,Marvin's Room,6.6,130,1996,0.5566654347826087
1351,0,49799,0.016374,1996-12-19,0,96.0,Somebody Is Waiting,0.0,0,1996,0.0
1352,0,31908,15.50082,1996-12-20,0,130.0,Ghosts of Mississippi,6.2,40,1996,0.0
1353,0,46027,1.626239,1996-10-22,0,113.0,Night Falls on Manhattan,6.6,24,1996,0.0
1354,12000000,3179,8.855685,1996-12-15,0,81.0,Beavis and Butt-Head Do America,6.5,169,1996,0.0
1355,0,1802,3.095894,1995-08-30,0,111.0,La Cérémonie,7.0,40,1995,0.0
1356,14000000,4232,13.326443,1996-12-20,173046663,111.0,Scream,7.0,1520,1996,12.360475928571429
1357,40000000,9361,15.228794,1992-09-25,75505856,112.0,The Last of the Mohicans,7.1,747,1992,1.8876464
1358,0,2928,9.473162,1996-12-25,119718203,105.0,Michael,5.5,174,1996,0.0
1359,0,30285,8.399114,1996-12-25,0,129.0,The Evening Star,5.8,18,1996,0.0
1360,0,10549,9.994088,1996-12-25,0,242.0,Hamlet,7.3,118,1996,0.0
1361,0,58102,0.332582,1996-12-25,0,112.0,Some Mother's Son,7.0,6,1996,0.0
1362,1300000,18451,7.94599,1996-12-20,0,106.0,The Whole Wide World,6.4,9,1996,0.0
1363,0,27265,7.860965,1996-12-25,0,104.0,Mother,6.8,19,1996,0.0
1364,0,49935,0.365078,1996-08-21,0,117.0,Thieves,7.0,5,1996,0.0
1365,55000000,8818,6.709803,1996-12-14,141047179,134.0,Evita,5.9,122,1996,2.564494163636364
1366,0,36758,4.13905,1996-10-18,3692836,144.0,The Portrait of a Lady,6.3,46,1996,0.0
1367,0,36040,10.177086,1971-07-01,0,95.0,Walkabout,7.4,111,1971,0.0
1368,0,74239,0.330752,1996-02-15,0,127.0,Message to Love: The Isle of Wight Festival,6.4,4,1996,0.0
1369,0,9415,8.428986,1997-04-18,25804707,107.0,Murder at 1600,5.8,130,1997,0.0
1370,500000,55146,0.001202,1995-08-29,0,113.0,Hearts and Minds,0.0,0,1995,0.0
1371,0,303693,0.064513,1996-08-25,0,94.0,Inside,0.0,1,1996,0.0
1372,0,12145,11.036729,1997-01-24,9381260,93.0,Fierce Creatures,6.0,95,1997,0.0
1373,0,42424,1.034602,1997-01-24,0,98.0,Zeus & Roxanne,4.2,16,1997,0.0
1374,55000000,34314,5.304043,1997-01-09,11466088,100.0,Turbulence,5.2,63,1997,0.20847432727272727
1375,0,2892,0.775616,1995-09-09,0,105.0,Angel Baby,7.7,3,1995,0.0
1376,0,9404,9.206356,1996-02-10,21890845,107.0,First Strike,6.5,101,1996,0.0
1377,0,85242,0.005555,1996-06-01,0,95.0,Underworld,6.0,1,1996,0.0
1378,0,9622,12.16305,1997-01-17,0,88.0,Beverly Hills Ninja,5.5,176,1997,0.0
1379,55000000,8860,10.519481,1997-01-16,31987563,117.0,Metro,5.3,136,1997,0.5815920545454546
1380,0,197537,0.935473,1994-05-28,0,0.0,The Machine,4.5,2,1994,0.0
1381,0,66597,0.462729,1980-11-21,0,103.0,Falling in Love Again,6.1,4,1980,0.0
1382,0,14832,15.975485,1993-02-20,322975,105.0,The Cement Garden,7.2,23,1993,0.0
1383,116000000,9619,7.240753,1997-02-07,178127760,108.0,Dante's Peak,5.8,445,1997,1.5355841379310344
1384,0,40506,0.576741,1997-01-01,0,105.0,Meet Wally Sparks,5.3,10,1997,0.0
1385,0,31000,3.941294,1993-03-05,0,96.0,Amos & Andrew,5.0,47,1993,0.0
1386,0,4104,10.597116,1993-04-16,23202734,98.0,Benny & Joon,6.9,220,1993,0.0
1387,8000000,26306,2.93818,1997-01-24,589304,106.0,Prefontaine,6.7,21,1997,0.073663
1388,0,203829,0.001688,1996-11-21,0,90.0,A Tickle in the Heart,0.0,0,1996,0.0
1389,0,43775,0.496315,1995-01-01,0,105.0,Guantanamera,8.0,3,1995,0.0
1390,0,14908,2.705804,1997-04-18,4529843,108.0,McHale's Navy,4.4,27,1997,0.0
1391,0,784,13.947867,1996-05-05,5770254,105.0,Kolya,7.5,46,1996,0.0
1392,0,12489,10.575081,1997-01-29,0,91.0,Gridlock'd,6.8,55,1997,0.0
1393,0,168283,0.001177,1996-11-29,0,72.0,Fire on the Mountain,0.0,0,1996,0.0
1394,0,16448,8.130999,1996-01-31,0,84.0,Waiting for Guffman,7.4,66,1996,0.0
1395,0,55936,1.015881,1996-03-15,0,99.0,Prisoner of the Mountains,6.6,14,1996,0.0
1396,16000000,17894,7.566377,1997-02-07,0,105.0,The Beautician and the Beast,5.2,53,1997,0.0
1397,0,28059,8.67935,1996-02-07,656747,121.0,SubUrbia,6.4,32,1996,0.0
1398,0,58911,0.228157,1996-12-19,0,95.0,Hotel de Love,4.3,2,1996,0.0
1399,17000000,17949,3.194883,1997-02-07,0,82.0,The Pest,5.0,35,1997,0.0
1400,0,1968,6.285574,1997-02-14,29481428,109.0,Fools Rush In,5.8,133,1997,0.0
1401,0,61563,0.455272,1997-02-14,0,96.0,Touch,6.0,10,1997,0.0
1402,50000000,66,7.66124,1997-02-14,50068310,121.0,Absolute Power,6.4,226,1997,1.0013662
