,movie_id,crew_department,crew_id,crew_job,crew_name
73,20927,Crew,91056.0,Post Production Supervisor,Ric Keeley
73,20927,Costume & Make-Up,91128.0,Costume Supervisor,Lisa R. Frucht
73,20927,Costume & Make-Up,91126.0,Set Costumer,Daniel J. Adkins
73,20927,Art,41081.0,Art Direction,Jefferson Sage
73,20927,Editing,91139.0,Assistant Editor,Liv Torgerson
73,20927,Editing,91132.0,Assistant Editor,Elizabeth Gazzara
73,20927,Sound,4055.0,Original Music Composer,Michael Convertino
73,20927,Camera,5360.0,Director of Photography,Adam Kimmel
73,20927,Crew,91147.0,Executive Music Producer,Dana Sano
73,20927,Sound,91146.0,Orchestrator,John Neufeld
73,20927,Sound,43592.0,Orchestrator,Conrad Pope
73,20927,Directing,91059.0,Assistant Director,Daniel M. Stillman
73,20927,Directing,18274.0,Assistant Director,Michael Haley
73,20927,Crew,1647465.0,Production Controller,Paul Prokop
74,36929,Directing,58712.0,Director,Steve Miner
74,36929,Writing,16837.0,Writer,Mark Steven Johnson
74,36929,Crew,1007395.0,Stunt Coordinator,J.J. Makaro
75,9102,Writing,584.0,Story,Philip K. Dick
75,9102,Production,6997.0,Casting,Lucie Robitaille
75,9102,Writing,5045.0,Screenplay,Dan O'Bannon
75,9102,Sound,17212.0,Music,Normand Corbeil
75,9102,Directing,25735.0,Director,Christian Duguay
75,9102,Camera,25735.0,Camera Operator,Christian Duguay
75,9102,Editing,52093.0,Editor,Yves Langlois
75,9102,Writing,56980.0,Screenplay,Miguel Tejada-Flores
75,9102,Production,56981.0,Producer,Franco Battista
75,9102,Production,56982.0,Producer,Tom Berry
75,9102,Camera,56983.0,Director of Photography,Rodney Gibbons
75,9102,Production,60056.0,Casting,Mary Margiotta
75,9102,Production,60055.0,Casting,Karen Margiotta
75,9102,Lighting,92240.0,Gaffer,Walter Klymkiw
75,9102,Crew,90354.0,Stunt Coordinator,Michael Scherer
75,9102,Visual Effects,102339.0,Visual Effects Supervisor,Ernest D. Farino
75,9102,Sound,128484.0,Boom Operator,François Guérin
75,9102,Art,960077.0,Production Design,Perri Gorrara
75,9102,Production,1126724.0,Casting,Anne Tait
75,9102,Art,1178908.0,Set Designer,Jean-Andre Carriere
75,9102,Editing,1192793.0,Color Timer,Michel Proulx
75,9102,Costume & Make-Up,1304747.0,Costume Design,Trixi Rittenhouse
75,9102,Art,1318146.0,Art Direction,Michael Devine
75,9102,Art,1318148.0,Set Decoration,David Jaquest
75,9102,Art,1380378.0,Set Designer,Raymond Larose
75,9102,Art,1380380.0,Set Designer,Stuart Zsombor-Murray
75,9102,Art,1380382.0,Set Designer,David Gaucher
75,9102,Crew,1380383.0,Property Master,Elise de Blois
75,9102,Sound,1380384.0,Sound Designer,Tim Archer
75,9102,Sound,1380385.0,Foley,Gary Daprato
75,9102,Sound,1380386.0,Sound Effects Editor,Anthony Lancett
75,9102,Editing,1380387.0,Dialogue Editor,Clive Turner
75,9102,Camera,1380390.0,Still Photographer,Abe Perlstein
75,9102,Crew,1380391.0,Security,Alain Caporicci
75,9102,Production,1380392.0,Location Manager,Johanne Caporicci
76,124626,Directing,1080309.0,Director,Susanne Ofteringer
76,124626,Crew,24076.0,Cinematography,Judith Kaufmann
76,124626,Crew,1858636.0,Cinematography,Katarzyna Remin
76,124626,Crew,1858637.0,Cinematography,Sibylle Stürmer
76,124626,Editing,1858638.0,Editor,Elfe Brandenburger
76,124626,Editing,1858640.0,Editor,Guido Krajewski
77,27526,Production,98101.0,Production Manager,David Hamburger
77,27526,Directing,2228.0,Director,Sean Penn
77,27526,Writing,2228.0,Writer,Sean Penn
77,27526,Production,2228.0,Producer,Sean Penn
77,27526,Production,59839.0,Executive Producer,Harvey Weinstein
77,27526,Sound,7066.0,Original Music Composer,Jack Nitzsche
77,27526,Editing,13227.0,Editor,Jay Cassidy
77,27526,Production,1307.0,Executive Producer,Bob Weinstein
77,27526,Production,12997.0,Executive Producer,Richard N. Gladstein
77,27526,Production,98101.0,Producer,David Hamburger
77,27526,Camera,12235.0,Director of Photography,Vilmos Zsigmond
78,9623,Directing,18069.0,Director,Brian Gibson
78,9623,Writing,58203.0,Novel,George Dawes Green
78,9623,Writing,57862.0,Screenplay,Ted Tally
78,9623,Production,18330.0,Producer,Rob Cowan
78,9623,Production,11472.0,Producer,Irwin Winkler
78,9623,Production,57465.0,Executive Producer,Patrick McCormick
78,9623,Sound,1213.0,Original Music Composer,James Newton Howard
78,9623,Camera,13622.0,Director of Photography,Jamie Anderson
78,9623,Editing,12926.0,Editor,Robert M. Reitano
78,9623,Costume & Make-Up,557.0,Costume Design,Colleen Atwood
79,46785,Writing,119294.0,Writer,Abbas Kiarostami
79,46785,Directing,120229.0,Director,Jafar Panahi
80,400,Directing,5501.0,Director,Gary Fleder
80,400,Writing,3228.0,Screenplay,Scott Rosenberg
80,400,Production,5505.0,Producer,Cary Woods
80,400,Sound,4055.0,Original Music Composer,Michael Convertino
80,400,Camera,5506.0,Director of Photography,Elliot Davis
80,400,Editing,3175.0,Editor,Richard Marks
80,400,Production,5507.0,Casting,Ronnie Yeskel
80,400,Art,5508.0,Production Design,Nelson Coates
81,880,Directing,13496.0,Director,Marleen Gorris
81,880,Writing,13496.0,Screenplay,Marleen Gorris
81,880,Production,13498.0,Producer,Gerard Cornelisse
81,880,Production,13499.0,Producer,Hans de Weers
81,880,Production,13500.0,Producer,Hans de Wolf
81,880,Sound,13502.0,Music,Ilona Sekacz
81,880,Camera,13503.0,Director of Photography,Willy Stassen
81,880,Editing,13504.0,Editor,Wim Louwrier
81,880,Editing,13505.0,Editor,Michiel Reichwein
82,146599,Directing,27771.0,Director,Tim Reid
82,146599,Writing,1216926.0,Screenplay,Paul W. Cooper
82,146599,Writing,1384900.0,Novel,Clifton L. Taulbert
83,188588,Directing,117075.0,Director,Henry Jaglom
84,8447,Directing,55038.0,Director,Philip Haas
84,8447,Writing,55038.0,Screenplay,Philip Haas
84,8447,Writing,55039.0,Screenplay,Belinda Haas
84,8447,Camera,19168.0,Director of Photography,Bernard Zitzermann
84,8447,Writing,55040.0,Story,A.S. Byatt
84,8447,Production,55039.0,Producer,Belinda Haas
84,8447,Production,11381.0,Producer,Joyce Herlihy
84,8447,Production,38082.0,Producer,Kerry Orent
84,8447,Editing,55039.0,Editor,Belinda Haas
84,8447,Production,970.0,Casting,Celestia Fox
